Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL,EMA_12_,EMA_26_,MACD_,MACD_Signal_,RSI_,Bollinger_Upper_,Bollinger_Lower_,FedFundsRate
2018-02-07,37.49073028564453,38.39780216652127,37.38028702578706,38.324955010024254,206434400,38.94879319898861,39.7714252039023,-0.8226320049136859,-0.44382311886881304,22.06790116360081,43.474842877205226,36.898530917350435,1.42
2018-02-08,36.4591178894043,37.8338266910309,36.430919911345654,37.66698028754072,217562000,38.56576622828333,39.52606910653208,-0.960302878248747,-0.5471190707447999,20.030780237701578,43.62231269974294,36.30128578048167,1.42
2018-02-09,36.905059814453125,37.25426593663926,35.44924403446056,37.06078818257288,282690400,38.31027293384791,39.33192027008178,-1.021647336233869,-0.6420247238426138,24.63316102939872,43.601910537195465,35.89324212698911,1.42
2018-02-12,38.39155197143555,38.66997215623607,37.1646050679829,37.39819763005348,243278000,38.322777401169084,39.26226335907095,-0.9394859579018657,-0.7015169706544642,35.01910407306809,43.3810919655126,35.791730986757905,1.42
2018-02-13,38.776161193847656,38.87290190485104,38.14145284162553,38.21223881553835,130196800,38.39252875388887,39.22625579127663,-0.8337270373877601,-0.7279589840011235,39.635488617194355,43.16586472332875,35.74423735797008,1.42
2018-02-14,39.49107360839844,39.53118480155711,38.43165710592114,38.469406487508856,162579600,38.56153565458265,39.24587192587825,-0.6843362712955994,-0.7192344414600187,46.55374744447929,42.823947058617165,35.826543892920924,1.42
2018-02-15,40.81713104248047,40.84072396278021,39.87568603465815,40.06208558641744,204588800,38.90855032964385,39.362261490071006,-0.4537111604271544,-0.6661297852534458,52.20268951991746,42.582737270629245,35.93698776599185,1.42
2018-02-16,40.68498992919922,41.24891573116311,40.5292651557663,40.668475247310404,160704400,39.18184872957544,39.460241374450874,-0.27839264487543147,-0.5885823571778429,55.548328033989165,42.350675010798035,36.04386920917266,1.42
2018-02-20,40.54814147949219,41.11678010195988,40.44668077568657,40.595330913677635,135722000,39.39204761417802,39.5408265674169,-0.14877895323888168,-0.5006216763900506,56.038356974763474,42.16287020282509,36.127116598322374,1.42
2018-02-21,40.36408996582031,41.08373675601844,40.349929898852224,40.77936192216411,149886400,39.541592591353755,39.601809041372704,-0.06021645001894882,-0.4125406311158303,54.660601282382245,41.93475186346921,36.23133395196047,1.42
2018-02-22,40.701499938964844,41.043627769111964,40.515100450922425,40.53633515203061,123967600,39.720039875601614,39.68326762637953,0.03677224922208211,-0.3226780550482478,55.69441475789239,41.89187799781995,36.25031522422596,1.42
2018-02-23,41.409366607666016,41.44475778856877,40.946901442036314,40.977576199034424,135249600,39.97993629591921,39.81112681017853,0.168809485740681,-0.22438054689046205,68.12575336197435,42.100903608643115,36.16126565710396,1.42
2018-02-26,42.228111267089844,42.32721016237523,41.57688841221877,41.6099213773139,152648800,40.32580936840699,39.99016269587567,0.3356466725313254,-0.11237510300610458,77.09802886968085,42.469329090085886,35.98529127124224,1.42
2018-02-27,42.09125900268555,42.584395262979314,42.03699133201746,42.25878563864765,155712400,40.597417004449845,40.14579945934307,0.4516175451067781,0.00042342661647194746,71.81757258947977,42.84448681791911,35.872322264112135,1.42
2018-02-28,42.027549743652344,42.61742666505022,42.011035062021165,42.296533475796856,151128400,40.81743742586561,40.2851883692919,0.5322490565737112,0.1067885526079198,78.68772185766568,43.181357993704445,35.814533195870744,1.42
2018-03-01,41.29138946533203,42.41923398670208,40.73926546455893,42.12665370237415,195208000,40.89035312424506,40.35972178381339,0.5306313404316683,0.19155711017266952,81.74198789508,43.36354302821952,35.82700529636545,1.51
2018-03-02,41.5768928527832,41.59812756111448,40.68971552349191,40.77229974521162,153816000,40.99597462094324,40.44988260373708,0.5460920172061563,0.2624640915793669,81.34886647359457,43.572124453420024,35.833405713205956,1.51
2018-03-05,41.72080993652344,41.93788417675994,41.178122535770974,41.34092911602896,113605600,41.107487746417114,40.54402536912866,0.5634623772884524,0.322663748721184,77.24976129977813,43.75393607707874,36.05204193500622,1.51
2018-03-06,41.685420989990234,42.058223628667385,41.55800916173692,41.97800123308853,95154000,41.196400553120675,40.62857319289619,0.5678273602244843,0.37169647102184405,75.25590544662165,43.77947695914217,36.51764332589201,1.51
2018-03-07,41.29846954345703,41.491950933737805,41.11914822589629,41.27723483486239,126814000,41.21210347471089,40.67819514478958,0.533908329921303,0.40413884280173584,66.63777809928209,43.85560825444045,36.74027339839159,1.51
2018-03-08,41.74912643432617,41.79159584132719,41.30789968230956,41.40463675391944,95096400,41.29472239157477,40.75752338845896,0.5371990031158163,0.430750874864552,60.22776651671452,43.86502693611563,37.15669433158457,1.51
2018-03-09,42.46642303466797,42.47114305865393,41.855311340290505,41.98980502146482,128740800,41.47498402897373,40.8841085474374,0.5908754815363295,0.4627757961989075,67.32454057647561,43.67819822778383,37.94425355444273,1.51
2018-03-12,42.87697219848633,43.03505877492221,42.520687848637365,42.53956074106664,128828400,41.69067451659105,41.03172807714473,0.6589464394463249,0.502009924848391,71.50328454940913,43.46147297093883,38.75817004969106,1.51
2018-03-13,42.46406173706055,43.29696769404827,42.29181867748533,43.082251622332656,126774000,41.80965716589405,41.13782686676812,0.6718302991259293,0.5359739997038987,68.60385030540331,43.35946841791039,39.26742557928199,1.51
2018-03-14,42.103057861328125,42.59383591695677,41.95440771746431,42.546646480907,117473600,41.85479573442237,41.20932545895776,0.6454702754646107,0.5578732548560411,62.3648452181592,43.166690032945226,39.79289363099521,1.51
2018-03-15,42.152591705322266,42.52775605982206,42.01574346568869,42.117200539955306,90975200,41.900610499176196,41.27919703276253,0.6214134664136637,0.5705812971675657,57.418633093853906,43.03895527269569,40.18678020093712,1.51
2018-03-16,42.003963470458984,42.26350719673044,41.909580987913714,42.152610029941975,157618800,41.91651095629662,41.33288343555486,0.5836275207417572,0.573190541882404,47.41709371502621,43.05705419546791,40.287364520962754,1.51
2018-03-19,41.36216735839844,41.87418005588159,40.97520827088329,41.83878888337092,133787200,41.83122732585075,41.33505261502475,0.49617471082599707,0.5577873756711227,42.47428980483168,43.02061219203215,40.391524267318445,1.51
2018-03-20,41.34801483154297,41.7160974620381,41.277228879450114,41.34801483154297,78597600,41.756886942111095,41.33601277921129,0.42087416289980695,0.5304047331168595,42.9133156593223,42.95685030469199,40.53527348986368,1.51
2018-03-21,40.411293029785156,41.31262318028808,40.40893121766546,41.30082492065965,148219600,41.54987249406095,41.26751501999453,0.28235747406641565,0.4807952813067708,41.19024417066592,42.94800011661251,40.54884398433963,1.51
2018-03-22,39.84029006958008,40.74397837568599,39.78130237542928,40.111632022544505,165963200,41.286859813371585,41.161794653297164,0.1250651600744206,0.4096492570603008,33.556486020629166,43.10784269875678,40.3028804152569,1.51
2018-03-23,38.917724609375,40.09275855754703,38.917724609375,39.731754130094636,164115200,40.92237747429519,40.99556724263626,-0.0731897683410736,0.3130814519800259,26.86902060726328,43.45671690279858,39.704842011385985,1.51
2018-03-26,40.76520919799805,40.84307337202129,39.27164062425584,39.65624147161601,150164800,40.898197739480246,40.97850368377418,-0.0803059442939329,0.23440397272523414,44.154604870984905,43.39136153402189,39.62390717325351,1.51
2018-03-27,39.719947814941406,41.326771823089125,39.384898186838704,40.97992393759297,163690400,40.71692852032042,40.885277323119894,-0.1683488027994713,0.15385341762029306,40.746761813867245,43.41152602925553,39.36661155924545,1.51
2018-03-28,39.281070709228516,40.11633818600048,38.97669589671384,39.462753752532095,166674000,40.496027318613976,40.76644720357238,-0.2704198849584074,0.06899875710455297,35.51233694868435,43.45642520698106,39.04706447807754,1.51
2018-03-29,39.587825775146484,40.52455075902881,39.38018791464152,39.59490401127065,153594000,40.35630400423437,40.679141912577876,-0.3228379083435087,-0.00936857598505935,32.246755110539155,43.493067177730076,38.84006613830996,1.51
2018-04-02,39.328277587890625,39.861528699718626,38.80682833644242,39.318841140039666,150347200,40.198146094027635,40.57907788852697,-0.38093179449933245,-0.08368121968791398,27.69867491720929,43.51083448232294,38.59743730722784,1.69
2018-04-03,39.73173904418945,39.81668144194515,38.90355336631293,39.55477601555859,121112000,40.1263911632833,40.51631204820567,-0.3899208849223683,-0.14492915273480486,32.80864476066674,43.45834101045392,38.45102368986346,1.69
2018-04-04,40.49151611328125,40.585894991243535,38.87761353799173,38.90356826947987,138422000,40.182564232513755,40.51447531228534,-0.3319110797715865,-0.18232553814216118,40.34492215711191,43.38216391738507,38.40781029526141,1.69
2018-04-05,40.77229309082031,41.10970095809457,40.602408251249656,40.720383634266895,107732800,40.2732917491763,40.53357292551015,-0.26028117633384795,-0.19791666578049855,41.95330905785063,43.34900691159737,38.38834965578545,1.69
2018-04-06,39.72938919067383,40.69678512382936,39.6869161827004,40.340500780687684,140021200,40.189614432483616,40.47400375996672,-0.28438932748310464,-0.2152111981210198,37.9920073723572,43.2615139683249,38.273868874692674,1.69
2018-04-09,40.12342071533203,40.840709321049765,40.07623129132678,40.08330952491145,116070800,40.17943078369106,40.448034645549335,-0.26860386185827423,-0.2258897308684707,43.28470311079568,43.02567030623406,38.27541230484992,1.69
2018-04-10,40.87847137451172,41.05543445405506,40.472635757399814,40.8194836813306,113634400,40.28697548997116,40.4799188476947,-0.19294335772353577,-0.21930045623948372,47.64385197889788,42.68756621697609,38.413666311710436,1.69
2018-04-11,40.687355041503906,41.03656120465478,40.51275015976679,40.63780379117197,89726400,40.348572344053125,40.495284491680565,-0.14671214762744,-0.20478279451707498,51.49730779225723,42.402520143440185,38.52104171569067,1.69
2018-04-12,41.088462829589844,41.29138061548456,40.82891556844916,40.91621979282703,91557200,40.46240164952031,40.539223627822,-0.07682197830168747,-0.17919063127399748,56.896959487232024,42.21969687022851,38.60240548572852,1.69
2018-04-13,41.22767639160156,41.48958188623348,41.02004216545657,41.23947464998233,100497200,40.58013622522512,40.59022012884271,-0.010083903617591261,-0.14536928574271624,63.97368183001372,42.02735490057626,38.7022559240087,1.69
2018-04-16,41.4848518371582,41.572152439920046,41.25125935910678,41.298448776807184,86313600,40.71932324244559,40.656489144273486,0.06283409817210384,-0.10372860895975222,55.39053597329105,41.9071897048106,38.77050995644428,1.69
2018-04-17,42.055870056152344,42.22103488889302,41.62407967892242,41.64295617413897,106421600,40.92494582916971,40.76014698959785,0.16479883957185848,-0.05002311925343008,68.83561180334002,42.06315939186747,38.683910539162795,1.69
2018-04-18,41.96147918701172,42.19271350692094,41.734968490365986,41.9544009527617,83018000,41.08441249960694,40.84913455977666,0.2352779398302829,0.0070370925633125095,72.88472323819487,42.18797030754169,38.62044605903546,1.69
2018-04-19,40.77229309082031,41.38340471077207,40.73926012758841,40.998803810032534,139235200,41.03639412902438,40.843442599113224,0.19295152991115572,0.044219980032881155,58.788468886656005,42.21361198210012,38.63090439058054,1.69
2018-04-20,39.10175323486328,40.39948218253168,39.03332551053305,40.253193889624896,261964400,40.73875706838421,40.714428572131744,0.02432849625246547,0.040241683276798015,48.610237370389925,42.25589442378442,38.51476826542457,1.69
2018-04-23,38.98849868774414,39.38489417344767,38.71715319663589,39.363659472496906,146062000,40.46948654828574,40.58658191402896,-0.11709536574322499,0.008774273472793415,45.27173290518227,42.24797572492418,38.52976437212171,1.69
2018-04-24,38.44581985473633,39.245692837977245,38.03998423370853,39.08996446239895,134768000,40.15815321081659,40.42800694667395,-0.2698537358573603,-0.046951328393237325,36.61621795918082,42.31365047732791,38.232150685391815,1.69
2018-04-25,38.61333084106445,39.030964590601066,38.320754275556624,38.37030190666657,113528400,39.92048823085472,40.29358649440658,-0.37309826355186004,-0.11218071542496187,35.66269736118788,42.377945945500755,38.05719351983127,1.69
2018-04-26,38.74783706665039,39.10412144545625,38.547277465141086,38.72424054871171,111852000,39.74008035943867,40.17908653679501,-0.4390061773563403,-0.17754580781123758,42.58733877314908,42.41224891361677,37.96956718745745,1.69
2018-04-27,38.299522399902344,38.773782048526435,37.90076510911906,38.69591787929163,142623200,39.51845605797154,40.03985956369185,-0.5214035057203077,-0.2463173473930516,36.33797150348491,42.49153800259269,37.76144776095711,1.69
2018-04-30,38.993221282958984,39.4651228027348,38.18627011618109,38.25469785272939,169709600,39.43765070796961,39.96233080215608,-0.524680094186472,-0.3019898967517357,35.74741383536795,42.50316862412701,37.71631150892963,1.69
2018-05-01,39.89927291870117,39.922865833302694,38.99558112200881,39.264564830660426,214277600,39.50866950962062,39.957659847826086,-0.4489903382054692,-0.3313899850424824,44.623277278687205,42.50714362683995,37.72908989366786,1.7
2018-05-02,41.66183090209961,41.94025109400596,41.008246234203796,41.34565412103842,266157600,39.83992510846353,40.08389474073524,-0.24396963227170687,-0.31390591448832733,53.298973642889536,42.65964971962278,37.693615279766874,1.7
2018-05-03,41.737335205078125,41.881265331356566,41.15925648817477,41.49902620268934,136272800,40.13183435409655,40.206371812168044,-0.07453745807149659,-0.2660322232049612,52.954068267004395,42.792699364439635,37.6570698463758,1.7
2018-05-04,43.37482833862305,43.473927225089255,42.03934618231215,42.058222675018506,224805200,40.63075650556216,40.44107229560915,0.1896842099530076,-0.1748889365733675,59.443549438509784,43.32108368365321,37.49322944195715,1.7
2018-05-07,43.68863296508789,44.28086793260092,43.5918923129278,43.69334938690887,169805600,41.10119903779689,40.68163234520017,0.4195666925967174,-0.055997810739350506,58.37357885350448,43.842285478626266,37.32854887195967,1.7
2018-05-08,43.898651123046875,43.9387623307205,43.33708701496853,43.64854382795028,113611200,41.5315762816815,40.91993003244808,0.6116462492334236,0.07753100125520432,59.818288824561634,44.31471514175829,37.158137183681156,1.7
2018-05-09,44.20773696899414,44.21717341577107,43.70280245883616,44.016617418934416,92844800,41.94329331049883,41.16347128700704,0.7798220234917892,0.2179892057025213,69.11762021152524,44.81244953375363,37.01244098443485,1.7
2018-05-10,44.84008026123047,44.91794444305332,44.27615809620087,44.297396400569156,111957200,42.38895284138062,41.435812692505074,0.9531401488755478,0.3650193943371266,86.10453472810256,45.37822696337833,36.82182529797421,1.7
2018-05-11,44.66953659057617,45.01772193758016,44.39951566985937,44.8827132843246,104848800,42.739811879718395,41.67534779606589,1.0644640836525028,0.5049083322002018,85.48824485399598,45.839095601818094,36.70514267943191,1.7
2018-05-14,44.56533432006836,44.892203206387336,44.49664631493245,44.76903464406022,83115200,43.020661485926084,41.88942087191793,1.1312406140081563,0.6301747885617928,90.44283073646463,46.225213216065384,36.627073313475634,1.7
2018-05-15,44.16029739379883,44.30952075048318,43.8429050101206,44.24082914233692,94780800,43.195990087137275,42.05763394761281,1.1383561395244683,0.731811058754328,85.5430710145721,46.478563863462334,36.584165399843336,1.7
2018-05-16,44.57242202758789,44.63874631478626,44.056067700114916,44.07264967546591,76732400,43.407748847206605,42.24391454612948,1.1638343010771237,0.8182157072188871,86.03974455325144,46.79133949522556,36.53248405213772,1.7
2018-05-17,44.29056167602539,44.74533356126734,44.141338352325214,44.5297895635239,69176000,43.543566205486414,42.39551803723288,1.1480481682535313,0.8841821994258161,87.84933481724767,47.07889489651829,36.596755509365494,1.7
2018-05-18,44.12950897216797,44.48479996205397,44.086875788200935,44.33794750944728,73190800,43.633711246514345,42.52396181019104,1.1097494363233054,0.929295646805314,84.7907794216519,47.25954664650101,36.91887933311325,1.7
2018-05-21,44.442161560058594,44.83061285215697,44.27162161580014,44.529798837394644,73603200,43.75808821782884,42.6660506805516,1.0920375372772426,0.9618440248996998,83.46126202369533,47.41765843072302,37.30613383612268,1.7
2018-05-22,44.330833435058594,44.73823398074754,44.240825245088246,44.6198036736102,60962800,43.84620286663342,42.78936792162619,1.0568349450072319,0.9808422089212062,75.97796601485021,47.42938074580578,37.882912879072144,1.7
2018-05-23,44.61505889892578,44.64821923548736,43.99921994654716,44.13897043524761,80233600,43.96448841006301,42.924604290315045,1.039884119747967,0.9926505910865584,76.91588611650666,47.40275306011468,38.50971337054939,1.7
2018-05-24,44.56533432006836,44.72876876322785,44.1058276489305,44.712190395453135,92936000,44.05692624237153,43.046139848074546,1.0107863942969857,0.996277751728644,65.83960825792934,47.27598420375383,39.21823195225203,1.7
2018-05-25,44.66717529296875,44.92061427210001,44.44689304122437,44.584272631883046,69844000,44.150810711694184,43.16621654769634,0.9845941639978477,0.9939410341824848,63.79767914945894,46.89358137674201,40.23740006857049,1.7
2018-05-29,44.506107330322266,44.707440295214944,44.26214119029811,44.43505203843647,90056400,44.20547172994466,43.26546771677974,0.9400040131649234,0.9831536299789726,58.6851684390684,46.39874107277083,41.283528977277996,1.7
2018-05-30,44.41135787963867,44.52978816731771,44.240817976244415,44.463467495353896,74762000,44.23714652220528,43.350348469584105,0.8867980526211738,0.9638825145074129,53.101374231018625,45.83430304441541,42.29917550172718,1.7
2018-05-31,44.262149810791016,44.58428044883378,44.089242543183346,44.34505248641202,109931200,44.2409931819877,43.417889309673505,0.8231038723141921,0.9357267860687688,39.678404366789614,45.55452863511472,42.83898180189699,1.7
2018-06-01,45.06036376953125,45.06509837950518,44.47057954922888,44.52742739677085,93770000,44.36705019545593,43.539554084477786,0.8274961109781458,0.9140806510506443,55.70169726960977,45.144511349144274,43.58130194431276,1.82
2018-06-04,45.436973571777344,45.813581093512056,45.32328148514552,45.39196947530471,105064800,44.53165379181307,43.680103676129605,0.851550115683466,0.9015745439772087,61.779877981508534,45.242849858674525,43.689177958097936,1.82
2018-06-05,45.78752899169922,45.936752349006156,45.56251211021858,45.73068475212057,86264000,44.724865361026325,43.83620925506069,0.8886561059656373,0.8989908563748945,72.32011017496345,45.464009625077985,43.67790779435561,1.82
2018-06-06,45.946224212646484,45.96991172144103,45.45829189081266,45.863325160278386,83734400,44.91276672281404,43.9925066593263,0.9202600634877385,0.9032446977974633,70.25190746972342,45.7011653896821,43.64550933871145,1.82
2018-06-07,45.82305908203125,45.998333635184984,45.55777271870154,45.98412257565429,85388800,45.05281170115515,44.12810313508223,0.9247085660729226,0.9075374714525553,73.70020117163304,45.877318560219585,43.630888379477675,1.82
2018-06-08,45.40617370605469,45.47723260484089,44.94903450896019,45.28063788435487,106627200,45.10717508652431,44.22277502922834,0.88440005729597,0.9029099886212382,68.2959763831183,45.94266565944507,43.622150624734616,1.82
2018-06-11,45.29486083984375,45.47013902099971,45.05326558039364,45.32328657534887,73234000,45.13604981780422,44.302188792977624,0.8338610248265965,0.8891001958623099,62.96848529855423,45.994642237329636,43.63270647177681,1.82
2018-06-12,45.54356384277344,45.621728288146265,45.27591016142466,45.33275801647942,67644400,45.198744283184105,44.39414250036991,0.8046017828141956,0.8722005132526871,67.70431439289311,46.08069252881008,43.644479132566865,1.82
2018-06-13,45.16931915283203,45.68567717972302,45.107736693234806,45.57671970513663,86553600,45.194217340053015,44.45156299314488,0.7426543469081324,0.8462912799837763,57.884266846097916,46.09161265989071,43.73446117738957,1.82
2018-06-14,45.19300079345703,45.375384457711235,45.055621219076464,45.37064623398618,86440400,45.19403017903825,44.50648431168653,0.687545867351723,0.8145421974573657,58.99510497997492,46.11754911645754,43.77058259740964,1.82
2018-06-15,44.728763580322266,45.04142136826053,44.59138397176212,45.0106283276951,246876800,45.12245070231271,44.52294944269658,0.5995012596161331,0.7715340098891192,50.79957171284158,46.10390901578175,43.82804288851513,1.82
2018-06-18,44.705078125,44.81877021928192,44.34031071846099,44.501377831716354,73939600,45.058239536572295,44.53644045620054,0.5217990803717569,0.7215870239856469,52.67869706827008,46.07106018197176,43.91844863760832,1.82
2018-06-19,43.9826545715332,44.13424524260222,43.452085415688316,43.85238049150358,134314000,44.89276492656628,44.49541927955851,0.39734564700776787,0.6567387485900711,45.06286628065335,46.115272501649414,43.82828561907813,1.82
2018-06-20,44.17450714111328,44.340308857943754,43.99212344549659,44.138979492580454,82514800,44.78226372880428,44.471648010044056,0.310615718760225,0.5875141426241018,49.00048637920698,46.12785831539586,43.80006717593715,1.82
2018-06-21,43.92817687988281,44.61270400042312,43.805008332314486,44.352155844837554,102847600,44.65086575204713,44.43139088929137,0.21947486275576011,0.5139062866504335,35.228679840260554,46.17457726858414,43.68466002084457,1.82
2018-06-22,43.80026626586914,44.091603822139675,43.748156639322374,44.08449829253842,108801600,44.520004292635136,44.384640917186026,0.13536337544910992,0.43819770441016875,27.164452051805284,46.2271556961034,43.55557478790539,1.82
2018-06-25,43.14891052246094,43.800277405753775,42.80783055802717,43.44024815282844,126652400,44.309066789531414,44.293105332391576,0.015961457139837876,0.3537504549561026,16.036429557671937,46.360987344064036,43.26991666289397,1.82
2018-06-26,43.68419647216797,44.181605152219255,43.23653010580411,43.34312026167635,98276800,44.212932894552424,44.24800097237501,-0.035068077822586474,0.2759867484003648,23.457070854017175,46.39634326369179,43.15236965745079,1.82
2018-06-27,43.62025451660156,44.35925852613653,43.589461478135476,43.8736935114792,101141200,44.12175160563691,44.20150123491031,-0.07974962927340101,0.20483947286561166,23.78768758681423,46.43095091037779,43.03865167446108,1.82
2018-06-28,43.93764114379883,44.10581375945157,43.5349788480715,43.60603775066007,69460800,44.09342691920028,44.181956042976125,-0.08852912377584232,0.14616575353732086,32.101334657483164,46.43978634722799,42.99736537091166,1.82
2018-06-29,43.84527587890625,44.337946473744566,43.32418316208717,44.12476971626851,90950800,44.05524983607812,44.15701677156354,-0.10176693548542204,0.09657921573277228,32.250289600538096,46.413665738122084,42.90197719095506,1.82
2018-07-02,44.335567474365234,44.363993205372445,43.44497287727165,43.539719290285504,70925200,44.09837562658383,44.170242749548855,-0.07186712296502407,0.06288994799321301,36.03470189306306,46.32445858303756,42.88104373629837,1.91
2018-07-03,43.56340789794922,44.51795597536645,43.47339969939559,44.480057406058975,55819200,44.01607289910158,44.12529201980073,-0.10921912069915152,0.02846813425474011,32.99870283228414,46.17799346379056,42.80509674617038,1.91
2018-07-05,43.91395950317383,44.15319105336595,43.648676753232714,43.880799159431184,66416800,44.00036314588192,44.10963775930985,-0.1092746134279281,0.0009195847182064676,37.33566808106248,45.94729280503031,42.83257093398337,1.91
2018-07-06,44.52268600463867,44.63163985358403,43.86658114932465,43.91869076897881,69940800,44.08072050876757,44.140233925630504,-0.05951341686293432,-0.01116701559802169,48.016297921779966,45.73164467863522,42.9181817526392,1.91
2018-07-09,45.14090347290039,45.164587369566405,44.8377221276043,44.885093535143056,79026400,44.24382558017262,44.21435759579864,0.029467984373980016,-0.003040015603621349,53.76438468822714,45.67993261791337,42.94336679004561,1.91
2018-07-10,45.0864143371582,45.30669294901175,45.0461448567278,45.171684293341514,63756400,44.37345461970886,44.2789543914549,0.09450022825395621,0.016468033167894164,60.777083500943085,45.64085220704696,42.96160255064346,1.91
2018-07-11,44.501365661621094,44.951399305142864,44.43741229486193,44.64821806049979,75326000,44.393133241541506,44.295429300356105,0.09770394118540082,0.032715214771395495,52.963863856800316,45.46017801604023,43.03805692353497,1.91
2018-07-12,45.24748992919922,45.33749813324035,44.840089319822205,44.892198952245316,72164400,44.524572731950386,44.36595230990004,0.15862042205034754,0.05789625622718591,60.96894632146229,45.47702654339223,43.02902547381969,1.91
2018-07-13,45.31855010986328,45.43934774427823,45.2166981475784,45.25933494538808,50055600,44.64672309778314,44.436515109897314,0.2102079878858234,0.08835860255891342,62.743685454532645,45.50470284821918,43.013904100633354,1.91
